Mobile,Country,Upload,Download,Latency,GDP Growth
1.0,India,359.0,3214.0,-5.0,-7.9646104111382
1.0,Indonesia,1803.0,3222.0,-9.0,-2.06954349906437
1.0,Iraq,10326.0,23470.0,-35.0,-10.3650901764239
1.0,Ireland,1859.0,14751.0,-2.0,5.86697550911293
1.0,Israel,468.0,13011.0,-10.0,-2.44001079210835
1.0,Italy,756.0,8560.0,-1.0,-8.87114634766792
1.0,Jamaica,-176.0,1315.0,-25.0,-10.2
1.0,Japan,757.0,13262.0,-1.0,-5.80990557067783
1.0,Jordan,-938.0,-2228.0,-6.0,-1.5513843252939
1.0,Kazakhstan,1766.0,6713.0,-5.0,-2.60000000027189
1.0,Kenya,1025.0,2204.0,-2.0,-0.307497490498449
1.0,Kiribati,-795.0,155.0,-69.0,2.53807106598984
1.0,Latvia,133.0,6071.0,-3.0,-3.62368391569032
1.0,Lebanon,-29.0,-683.0,2.0,-20.2999931945589
1.0,Lesotho,-278.0,-1496.0,4.0,-11.0609937385315
1.0,Liberia,-3796.0,-6998.0,0.0,-2.87072242804096
1.0,Lithuania,350.0,10493.0,0.0,-0.871905539751921
1.0,Luxembourg,2490.0,30860.0,2.0,-1.31320454303741
1.0,Madagascar,1832.0,3775.0,18.0,-4.20000207447691
1.0,Malawi,5933.0,17550.0,1.0,0.799999999999955
1.0,Malaysia,93.0,2913.0,-1.0,-5.58774467806195
1.0,Maldives,-1243.0,21908.0,-2.0,-31.9820637101164
1.0,Mali,1072.0,11470.0,2.0,-1.64926140079287
1.0,Malta,-1089.0,6421.0,2.0,-7.00112961514149
1.0,Mauritania,6088.0,12381.0,-29.0,-1.48848721412935
1.0,Mauritius,380.0,688.0,-22.0,-14.867831289276
1.0,Mexico,-3461.0,1660.0,292.0,-8.23947327731744
1.0,Mongolia,-2994.0,62119.0,1.0,-5.33555201697223
1.0,Montenegro,-2940.0,-15944.0,22.0,-15.158984433142
1.0,Morocco,-2366.0,10369.0,9.0,-7.11723216887476
1.0,Mozambique,5164.0,19870.0,-19.0,-1.28188697176552
1.0,Namibia,1674.0,2505.0,5.0,-7.98354382508364
1.0,Nepal,2863.0,10700.0,156.0,-2.08837869543885
1.0,Netherlands,-4119.0,-52273.0,12.0,-3.79863599268334
1.0,New Zealand,-8494.0,-33143.0,-9.0,0.98096509294345
1.0,Nicaragua,4254.0,37582.0,2.0,-1.97732939329578
1.0,Niger,3829.0,11180.0,-109.0,1.50000554259205
1.0,Nigeria,-2100.0,-367.0,49.0,-1.79425308233591
1.0,Norway,-6830.0,-36564.0,-9.0,-0.76586036472996
1.0,Pakistan,7316.0,64058.0,-16.0,0.525527438790377
1.0,Panama,-640.0,7138.0,0.0,-17.9493316725846
1.0,Papua New Guinea,-531.0,-3962.0,-66.0,-3.878818537374
1.0,Paraguay,4417.0,11515.0,44.0,-0.999999999994245
1.0,Peru,-1602.0,722.0,-22.0,-11.1488118768393
1.0,Philippines,6011.0,9509.0,2.0,-9.57302987461006
1.0,Poland,-1410.0,-13610.0,3.0,-2.70170919482509
1.0,Portugal,1054.0,20020.0,0.0,-7.57277776605211
1.0,Puerto Rico,1774.0,8784.0,-23.0,-3.90330519298465
1.0,Qatar,-7975.0,-25252.0,27.0,-3.66783552589879
1.0,Romania,5223.0,39296.0,2.0,-3.85937359255286
1.0,Rwanda,3949.0,12252.0,5.0,-3.35547212198846
1.0,Samoa,-2569.0,8318.0,34.0,-2.74256739608303
1.0,Sao Tome and Principe,10579.0,25795.0,-20.0,3.08972555522433
1.0,Saudi Arabia,-16360.0,-64270.0,-11.0,-4.10658341159909
1.0,Senegal,10913.0,85501.0,-2.0,0.870408531926302
1.0,Serbia,522.0,-2771.0,6.0,-0.979714616234148
1.0,Seychelles,-4682.0,-49826.0,5.0,-10.7204870650812
1.0,Sierra Leone,-3294.0,153.0,-8.0,-2.16249723146613
1.0,Singapore,-6371.0,-24452.0,6.0,-5.39102140610559
1.0,Slovenia,-123.0,1312.0,1.0,-4.22926138908075
1.0,Solomon Islands,5543.0,34009.0,-15.0,-4.31726002703921
1.0,Somalia,-3042.0,3545.0,7.0,-1.49516270888303
1.0,South Africa,1141.0,-15981.0,56.0,-6.95960445218964
1.0,Spain,248.0,7447.0,-15.0,-10.8228864939664
1.0,Sri Lanka,3850.0,25531.0,17.0,-3.5690761372374
1.0,Sudan,3653.0,6178.0,-53.0,-1.56216179984276
1.0,Suriname,-4501.0,-17620.0,17.0,-14.5
1.0,Sweden,428.0,-25007.0,-4.0,-2.79533514243728
1.0,Switzerland,-3933.0,5541.0,8.0,-2.39282604159746
1.0,Tajikistan,10184.0,56719.0,-19.0,4.49999951669761
1.0,Thailand,-5943.0,-11888.0,3.0,-6.08722028505679
1.0,Timor-Leste,13907.0,41652.0,-6.0,-8.70254848621823
1.0,Togo,-1398.0,-16129.0,-1.0,1.75280074920752
1.0,Trinidad and Tobago,5607.0,-4473.0,31.0,-7.83187649658342
1.0,Tunisia,581.0,11221.0,-2.0,-8.60031028272616
1.0,Turkey,907.0,-2282.0,-5.0,1.7566507625293
1.0,Turks and Caicos Islands,-11251.0,-36609.0,-54.0,-26.8000042915066
1.0,Uganda,1259.0,9639.0,110.0,2.85758127391374
1.0,Ukraine,-4524.0,-8761.0,-11.0,-4.02031771396206
1.0,United Kingdom,15330.0,131534.0,-17.0,-9.79024036173693
1.0,United States,-2201.0,-30729.0,3.0,-3.48614040819797
1.0,Uruguay,-5236.0,462.0,31.0,-5.85872124345026
1.0,Uzbekistan,6460.0,17402.0,-15.0,1.64779710168759
1.0,Vanuatu,3672.0,5894.0,-21.0,-9.23532846095011
1.0,Zambia,-7142.0,-10603.0,256.0,-3.01618890347348
1.0,Zimbabwe,-3371.0,-9175.0,45.0,-7.99999999999999
1.0,Afghanistan,-189.0,448.0,7.0,-1.9347782488959
1.0,Albania,-157.0,-425.0,2.0,-3.31123944391327
1.0,Algeria,1998.0,5316.0,-1.0,-5.48099193515836
1.0,Andorra,-351.0,-24935.0,18.0,-11.9560584192697
1.0,Angola,339.0,2015.0,-6.0,-4.04051000025351
1.0,Antigua and Barbuda,131.0,-811.0,19.0,-15.9735096410208
1.0,Argentina,615.0,2267.0,-4.0,-9.90523485573888
1.0,Armenia,-416.0,2939.0,-1.0,-7.59999999999999
1.0,Australia,1138.0,32734.0,1.0,-0.284839297785609
1.0,Austria,289.0,7877.0,0.0,-6.25903481882027
1.0,Azerbaijan,-116.0,1745.0,-3.0,-4.30998913316057
1.0,Bahrain,2388.0,28672.0,0.0,-5.81468342829542
1.0,Bangladesh,1434.0,1740.0,5.0,2.37552165571601
1.0,Barbados,-2822.0,-8341.0,8.0,-17.6053641017878
1.0,Belarus,503.0,2786.0,-1.0,-0.900000000246891
1.0,Belgium,-559.0,9209.0,2.0,-6.28392995127165
1.0,Belize,-1536.0,-2502.0,4.0,-14.0384211620734
1.0,Benin,7431.0,16147.0,-26.0,3.84879240030133
1.0,Bhutan,2533.0,10996.0,-18.0,-6.77210161101478
1.0,Bolivia,687.0,1624.0,1.0,-7.82328995009992
1.0,Bosnia and Herzegovina,603.0,2040.0,3.0,-4.32734580579653
1.0,Botswana,1383.0,11331.0,-17.0,-7.89305358895749
1.0,Brazil,838.0,4400.0,-5.0,-4.05904827267295
1.0,Brunei Darussalam,9732.0,36300.0,-6.0,1.20300193904603
1.0,Bulgaria,466.0,24182.0,-2.0,-4.15370282988493
1.0,Burkina Faso,-3290.0,-8739.0,-20.0,2.02238469536866
1.0,Burundi,831.0,-328.0,-16.0,0.297577119233125
1.0,Cambodia,-1075.0,705.0,-4.0,-3.14103480632566
1.0,Cameroon,898.0,6315.0,0.0,0.730339198197697
1.0,Canada,-342.0,6449.0,1.0,-5.31294474285987
1.0,Central African Republic,-2502.0,-3187.0,0.0,0.0
1.0,Chad,6243.0,-620.0,-24.0,-0.890209999072951
1.0,Chile,-192.0,316.0,-3.0,-5.77150166876176
1.0,China,2611.0,26431.0,-2.0,2.29999999995441
1.0,Colombia,895.0,-686.0,41.0,-6.8473142056573
1.0,Comoros,3315.0,-4555.0,41.0,4.91077747534176
1.0,Costa Rica,1547.0,6908.0,-4.0,-4.53996591674169
1.0,Cote d'Ivoire,-1410.0,391.0,1.0,1.81644146095073
1.0,Croatia,1191.0,16468.0,-4.0,-8.36737821725714
1.0,Cyprus,6833.0,70296.0,1.0,-5.10347951905253
1.0,Czech Republic,899.0,6234.0,-3.0,-5.79357128432328
1.0,Denmark,2368.0,24072.0,-2.0,-2.06212495876164
1.0,Djibouti,-469.0,-8699.0,-4.0,0.499999999999986
1.0,Dominica,198.0,994.0,11.0,-16.7091602926228
1.0,Dominican Republic,-1078.0,-182.0,0.0,-6.72023937283404
1.0,Ecuador,294.0,2964.0,-5.0,-7.75012337710913
1.0,El Salvador,2437.0,8378.0,-14.0,-7.94398461326071
1.0,Equatorial Guinea,7906.0,20081.0,-2.0,-4.89335647440198
1.0,Estonia,-125.0,12830.0,-1.0,-2.95106931268964
1.0,Ethiopia,5891.0,9794.0,-2.0,6.05661779202561
1.0,Fiji,-1159.0,-2830.0,1.0,-19.0487564856799
1.0,Finland,2089.0,27503.0,-4.0,-2.87069059271343
1.0,France,636.0,18394.0,0.0,-7.85525603703762
1.0,Gabon,1052.0,4587.0,-34.0,-1.32393655297315
1.0,Georgia,-427.0,4311.0,1.0,-6.15967292756974
1.0,Germany,2425.0,19099.0,-3.0,-4.56961671737398
1.0,Ghana,1500.0,-2645.0,0.0,0.414443468055197
1.0,Greece,804.0,14290.0,2.0,-8.24773611483073
1.0,Grenada,4221.0,15398.0,-26.0,-11.2307582271741
1.0,Guatemala,972.0,5091.0,-14.0,-1.51932802919289
1.0,Guinea,-1539.0,-2112.0,13.0,6.98855997075241
1.0,Guinea-Bissau,6146.0,7470.0,2.0,-2.39999999921721
1.0,Guyana,7543.0,22277.0,-3.0,43.4795146332261
1.0,Haiti,352.0,2053.0,49.0,-3.37375049597422
1.0,Honduras,1147.0,6055.0,-11.0,-8.96476018404584
1.0,Hungary,228.0,4462.0,-1.0,-4.95674851669689
1.0,Iceland,2490.0,40393.0,0.0,-6.50391225040894
1.0,India,556.0,4702.0,-4.0,-7.9646104111382
1.0,Indonesia,1574.0,4282.0,-7.0,-2.06954349906437
1.0,Iraq,14332.0,29292.0,-33.0,-10.3650901764239
1.0,Ireland,1994.0,15412.0,-2.0,5.86697550911293
1.0,Israel,379.0,15774.0,-10.0,-2.44001079210835
1.0,Italy,526.0,8580.0,2.0,-8.87114634766792
1.0,Jamaica,-671.0,1704.0,-14.0,-10.2
1.0,Japan,1720.0,21083.0,-2.0,-5.80990557067783
1.0,Jordan,-596.0,370.0,-3.0,-1.5513843252939
1.0,Kazakhstan,1983.0,8580.0,-4.0,-2.60000000027189
1.0,Kenya,632.0,1022.0,-1.0,-0.307497490498449
1.0,Kiribati,-5891.0,-8574.0,89.0,2.53807106598984
1.0,Latvia,-122.0,7783.0,0.0,-3.62368391569032
1.0,Lebanon,-1233.0,-7502.0,9.0,-20.2999931945589
1.0,Lesotho,-4899.0,-2700.0,-1.0,-11.0609937385315
1.0,Liberia,-1950.0,-1374.0,-10.0,-2.87072242804096
1.0,Lithuania,142.0,10284.0,2.0,-0.871905539751921
1.0,Luxembourg,1106.0,31051.0,1.0,-1.31320454303741
1.0,Madagascar,-6593.0,-10271.0,55.0,-4.20000207447691
1.0,Malawi,3075.0,7411.0,-2.0,0.799999999999955
1.0,Malaysia,-298.0,2563.0,-2.0,-5.58774467806195
1.0,Maldives,3079.0,30787.0,0.0,-31.9820637101164
1.0,Mali,-2388.0,5115.0,30.0,-1.64926140079287
1.0,Malta,1521.0,14647.0,1.0,-7.00112961514149
1.0,Mauritania,5648.0,12007.0,-57.0,-1.48848721412935
1.0,Mauritius,5.0,-1943.0,-7.0,-14.867831289276
1.0,Mexico,-995.0,10182.0,260.0,-8.23947327731744
1.0,Mongolia,-917.0,89624.0,-2.0,-5.33555201697223
1.0,Montenegro,-1190.0,-12132.0,19.0,-15.158984433142
1.0,Morocco,-1490.0,-4315.0,33.0,-7.11723216887476
1.0,Mozambique,2514.0,13562.0,-7.0,-1.28188697176552
1.0,Namibia,994.0,-144.0,5.0,-7.98354382508364
1.0,Nepal,-891.0,2357.0,156.0,-2.08837869543885
1.0,Netherlands,-5575.0,-57080.0,8.0,-3.79863599268334
1.0,New Zealand,-8341.0,-31144.0,-7.0,0.98096509294345
1.0,Nicaragua,6054.0,44460.0,2.0,-1.97732939329578
1.0,Niger,4890.0,15369.0,-105.0,1.50000554259205
1.0,Nigeria,203.0,802.0,9.0,-1.79425308233591
1.0,Norway,3226.0,45013.0,-3.0,-0.76586036472996
1.0,Pakistan,-547.0,376.0,1.0,0.525527438790377
1.0,Panama,737.0,1898.0,-6.0,-17.9493316725846
1.0,Papua New Guinea,3275.0,2579.0,-21.0,-3.878818537374
1.0,Paraguay,297.0,4738.0,-7.0,-0.999999999994245
1.0,Peru,471.0,798.0,-15.0,-11.1488118768393
1.0,Philippines,1985.0,10097.0,-11.0,-9.57302987461006
1.0,Poland,1318.0,14835.0,-2.0,-2.70170919482509
1.0,Portugal,1070.0,9468.0,1.0,-7.57277776605211
1.0,Puerto Rico,2014.0,24338.0,-10.0,-3.90330519298465
1.0,Qatar,5368.0,55107.0,3.0,-3.66783552589879
1.0,Romania,649.0,5858.0,-3.0,-3.85937359255286
1.0,Rwanda,-305.0,2841.0,-17.0,-3.35547212198846
1.0,Samoa,561.0,-2558.0,0.0,-2.74256739608303
1.0,Sao Tome and Principe,616.0,-878.0,16.0,3.08972555522433
1.0,Saudi Arabia,1926.0,21029.0,-9.0,-4.10658341159909
1.0,Senegal,1833.0,4758.0,-12.0,0.870408531926302
1.0,Serbia,298.0,3363.0,2.0,-0.979714616234148
1.0,Seychelles,-1112.0,-1591.0,33.0,-10.7204870650812
1.0,Sierra Leone,4113.0,6926.0,-4.0,-2.16249723146613
1.0,Singapore,914.0,24510.0,-1.0,-5.39102140610559
1.0,Slovenia,1265.0,15017.0,-2.0,-4.22926138908075
1.0,Solomon Islands,-445.0,11239.0,18.0,-4.31726002703921
1.0,Somalia,2246.0,5318.0,-2.0,-1.49516270888303
1.0,South Africa,865.0,9286.0,0.0,-6.95960445218964
1.0,Spain,916.0,9251.0,0.0,-10.8228864939664
1.0,Sri Lanka,-2041.0,-3999.0,2.0,-3.5690761372374
1.0,Sudan,4573.0,5462.0,-17.0,-1.56216179984276
1.0,Suriname,5795.0,11255.0,-7.0,-14.5
1.0,Sweden,1388.0,15652.0,3.0,-2.79533514243728
1.0,Switzerland,4922.0,38805.0,-2.0,-2.39282604159746
1.0,Tajikistan,1509.0,2190.0,3.0,4.49999951669761
1.0,Thailand,702.0,8370.0,0.0,-6.08722028505679
1.0,Timor-Leste,-3292.0,-5552.0,-16.0,-8.70254848621823
1.0,Togo,-1628.0,-4457.0,22.0,1.75280074920752
1.0,Trinidad and Tobago,-424.0,-1113.0,-1.0,-7.83187649658342
1.0,Tunisia,991.0,2400.0,1.0,-8.60031028272616
1.0,Turkey,1131.0,5451.0,4.0,1.7566507625293
1.0,Turks and Caicos Islands,-2553.0,15788.0,19.0,-26.8000042915066
1.0,Uganda,-1135.0,21.0,3.0,2.85758127391374
1.0,Ukraine,1071.0,3304.0,-3.0,-4.02031771396206
1.0,United Kingdom,476.0,22166.0,-1.0,-9.79024036173693
1.0,United States,1937.0,30545.0,-3.0,-3.48614040819797
1.0,Uruguay,-195.0,1435.0,3.0,-5.85872124345026
1.0,Uzbekistan,2919.0,5226.0,-13.0,1.64779710168759
1.0,Vanuatu,1735.0,10837.0,7.0,-9.23532846095011
1.0,Zambia,246.0,2342.0,-9.0,-3.01618890347348
1.0,Zimbabwe,185.0,769.0,3.0,-7.99999999999999
1.0,Afghanistan,586.0,1999.0,-16.0,-1.9347782488959
1.0,Albania,-1205.0,-321.0,2.0,-3.31123944391327
1.0,Algeria,1791.0,5160.0,0.0,-5.48099193515836
1.0,Andorra,-3321.0,-51316.0,19.0,-11.9560584192697
1.0,Angola,518.0,3861.0,-3.0,-4.04051000025351
1.0,Antigua and Barbuda,1704.0,8220.0,-2.0,-15.9735096410208
1.0,Argentina,24.0,1819.0,-1.0,-9.90523485573888
1.0,Armenia,844.0,5772.0,0.0,-7.59999999999999
1.0,Australia,156.0,26195.0,1.0,-0.284839297785609
1.0,Austria,1406.0,14854.0,1.0,-6.25903481882027
1.0,Azerbaijan,-883.0,2955.0,-2.0,-4.30998913316057
1.0,Bahrain,2663.0,24597.0,-1.0,-5.81468342829542
1.0,Bangladesh,2799.0,4019.0,5.0,2.37552165571601
1.0,Barbados,-696.0,2467.0,1.0,-17.6053641017878
1.0,Belarus,636.0,3232.0,-3.0,-0.900000000246891
1.0,Belgium,-424.0,3493.0,5.0,-6.28392995127165
1.0,Belize,-1110.0,-1884.0,3.0,-14.0384211620734
1.0,Benin,7889.0,9516.0,-34.0,3.84879240030133
1.0,Bhutan,5605.0,33161.0,-9.0,-6.77210161101478
1.0,Bolivia,1229.0,4413.0,4.0,-7.82328995009992
1.0,Bosnia and Herzegovina,1531.0,3082.0,3.0,-4.32734580579653
1.0,Botswana,2532.0,9243.0,-8.0,-7.89305358895749
1.0,Brazil,465.0,5334.0,-2.0,-4.05904827267295
1.0,Brunei Darussalam,10942.0,39589.0,-4.0,1.20300193904603
1.0,Bulgaria,739.0,35303.0,0.0,-4.15370282988493
1.0,Burkina Faso,745.0,-1987.0,-40.0,2.02238469536866
1.0,Burundi,316.0,693.0,0.0,0.297577119233125
1.0,Cambodia,439.0,712.0,-3.0,-3.14103480632566
1.0,Cameroon,126.0,160.0,2.0,0.730339198197697
1.0,Canada,970.0,3123.0,1.0,-5.31294474285987
1.0,Central African Republic,-2882.0,-2116.0,51.0,0.0
1.0,Chad,7586.0,11653.0,-57.0,-0.890209999072951
1.0,Chile,400.0,7207.0,-5.0,-5.77150166876176
1.0,China,3801.0,26454.0,0.0,2.29999999995441
1.0,Colombia,1135.0,1502.0,28.0,-6.8473142056573
1.0,Comoros,-406.0,-4760.0,62.0,4.91077747534176
1.0,Costa Rica,1306.0,7062.0,3.0,-4.53996591674169
1.0,Cote d'Ivoire,2193.0,7528.0,1.0,1.81644146095073
1.0,Croatia,2950.0,23961.0,-5.0,-8.36737821725714
1.0,Cyprus,7596.0,72240.0,1.0,-5.10347951905253
1.0,Czech Republic,2310.0,8784.0,0.0,-5.79357128432328
1.0,Denmark,860.0,29148.0,-1.0,-2.06212495876164
1.0,Djibouti,-973.0,10749.0,36.0,0.499999999999986
1.0,Dominica,-206.0,309.0,-61.0,-16.7091602926228
1.0,Dominican Republic,-293.0,2378.0,1.0,-6.72023937283404
1.0,Ecuador,95.0,3352.0,-2.0,-7.75012337710913
1.0,El Salvador,3121.0,9595.0,1.0,-7.94398461326071
1.0,Equatorial Guinea,5185.0,7841.0,12.0,-4.89335647440198
1.0,Estonia,871.0,19137.0,-1.0,-2.95106931268964
1.0,Ethiopia,5601.0,7024.0,20.0,6.05661779202561
1.0,Fiji,-1415.0,364.0,-5.0,-19.0487564856799
1.0,Finland,3043.0,31117.0,-3.0,-2.87069059271343
1.0,France,893.0,27185.0,0.0,-7.85525603703762
1.0,Gabon,1197.0,885.0,-12.0,-1.32393655297315
1.0,Georgia,56.0,2608.0,1.0,-6.15967292756974
1.0,Germany,2723.0,22921.0,-2.0,-4.56961671737398
1.0,Ghana,5927.0,2335.0,3.0,0.414443468055197
1.0,Greece,2071.0,28737.0,-1.0,-8.24773611483073
1.0,Grenada,-443.0,15163.0,-56.0,-11.2307582271741
1.0,Guatemala,369.0,1553.0,1.0,-1.51932802919289
1.0,Guinea,1241.0,-986.0,-11.0,6.98855997075241
1.0,Guinea-Bissau,4164.0,2884.0,4.0,-2.39999999921721
1.0,Guyana,2542.0,8624.0,-2.0,43.4795146332261
1.0,Haiti,-781.0,581.0,2.0,-3.37375049597422
1.0,Honduras,-636.0,7509.0,-7.0,-8.96476018404584
1.0,Hungary,849.0,7241.0,0.0,-4.95674851669689
1.0,Iceland,2566.0,42380.0,5.0,-6.50391225040894
1.0,India,561.0,5647.0,-5.0,-7.9646104111382
1.0,Indonesia,696.0,4758.0,-2.0,-2.06954349906437
1.0,Iraq,14598.0,29470.0,-27.0,-10.3650901764239
1.0,Ireland,2334.0,18356.0,-3.0,5.86697550911293
1.0,Israel,-6.0,14698.0,-2.0,-2.44001079210835
1.0,Italy,724.0,12246.0,1.0,-8.87114634766792
1.0,Jamaica,460.0,3578.0,0.0,-10.2
1.0,Japan,932.0,22536.0,-1.0,-5.80990557067783
1.0,Jordan,689.0,3010.0,-3.0,-1.5513843252939
1.0,Kazakhstan,1955.0,9410.0,-5.0,-2.60000000027189
1.0,Kenya,419.0,1818.0,-4.0,-0.307497490498449
1.0,Kiribati,2395.0,-5353.0,-5.0,2.53807106598984
1.0,Latvia,614.0,15970.0,-1.0,-3.62368391569032
1.0,Lebanon,-1074.0,-8313.0,5.0,-20.2999931945589
1.0,Lesotho,-2104.0,-341.0,-5.0,-11.0609937385315
1.0,Liberia,3251.0,2238.0,2.0,-2.87072242804096
1.0,Lithuania,511.0,13427.0,0.0,-0.871905539751921
1.0,Luxembourg,2392.0,28789.0,0.0,-1.31320454303741
1.0,Madagascar,-3273.0,-3983.0,29.0,-4.20000207447691
1.0,Malawi,517.0,3764.0,3.0,0.799999999999955
1.0,Malaysia,120.0,7714.0,0.0,-5.58774467806195
1.0,Maldives,4332.0,6579.0,15.0,-31.9820637101164
1.0,Mali,1247.0,-719.0,13.0,-1.64926140079287
1.0,Malta,329.0,9782.0,4.0,-7.00112961514149
1.0,Mauritania,2233.0,4468.0,7.0,-1.48848721412935
1.0,Mauritius,-1785.0,-2148.0,0.0,-14.867831289276
1.0,Mexico,-1209.0,13.0,17.0,-8.23947327731744
1.0,Mongolia,-925.0,4030.0,-1.0,-5.33555201697223
1.0,Montenegro,703.0,2995.0,2.0,-15.158984433142
1.0,Morocco,200.0,3017.0,0.0,-7.11723216887476
1.0,Mozambique,-1672.0,-5520.0,3.0,-1.28188697176552
1.0,Namibia,3457.0,7683.0,-8.0,-7.98354382508364
1.0,Nepal,1471.0,4787.0,-1.0,-2.08837869543885
1.0,Netherlands,2516.0,12910.0,0.0,-3.79863599268334
1.0,New Zealand,222.0,14670.0,0.0,0.98096509294345
1.0,Nicaragua,1972.0,6620.0,3.0,-1.97732939329578
1.0,Niger,-2764.0,1161.0,-69.0,1.50000554259205
1.0,Nigeria,2149.0,6075.0,3.0,-1.79425308233591
1.0,Norway,3802.0,10274.0,-4.0,-0.76586036472996
1.0,Pakistan,4716.0,16888.0,-12.0,0.525527438790377
1.0,Panama,3411.0,14432.0,42.0,-17.9493316725846
1.0,Papua New Guinea,-4574.0,-7222.0,-37.0,-3.878818537374
1.0,Paraguay,2450.0,4107.0,15.0,-0.999999999994245
1.0,Peru,-3462.0,5429.0,-37.0,-11.1488118768393
1.0,Philippines,5609.0,40372.0,-9.0,-9.57302987461006
1.0,Poland,4161.0,23788.0,1.0,-2.70170919482509
1.0,Portugal,385.0,31925.0,8.0,-7.57277776605211
1.0,Puerto Rico,15729.0,118767.0,-22.0,-3.90330519298465
1.0,Qatar,-15042.0,-82668.0,2.0,-3.66783552589879
1.0,Romania,-163.0,-1307.0,6.0,-3.85937359255286
1.0,Rwanda,3566.0,14536.0,20.0,-3.35547212198846
1.0,Samoa,-4269.0,5638.0,17.0,-2.74256739608303
1.0,Sao Tome and Principe,20867.0,117982.0,2.0,3.08972555522433
1.0,Saudi Arabia,-3802.0,-47791.0,-7.0,-4.10658341159909
1.0,Senegal,5977.0,26187.0,-8.0,0.870408531926302
1.0,Serbia,3888.0,18332.0,36.0,-0.979714616234148
1.0,Seychelles,-3287.0,-6784.0,-1.0,-10.7204870650812
1.0,Sierra Leone,11462.0,68108.0,-4.0,-2.16249723146613
1.0,Singapore,-5776.0,-13252.0,4.0,-5.39102140610559
1.0,Slovenia,-1483.0,-26701.0,0.0,-4.22926138908075
1.0,Solomon Islands,2889.0,-7422.0,36.0,-4.31726002703921
1.0,Somalia,-587.0,36016.0,-46.0,-1.49516270888303
1.0,South Africa,1951.0,10165.0,16.0,-6.95960445218964
1.0,Spain,-4538.0,-18659.0,-17.0,-10.8228864939664
1.0,Sri Lanka,505.0,-2271.0,24.0,-3.5690761372374
1.0,Sudan,11356.0,20467.0,-51.0,-1.56216179984276
1.0,Suriname,2746.0,-5525.0,12.0,-14.5
1.0,Sweden,11239.0,64564.0,-8.0,-2.79533514243728
1.0,Switzerland,-11977.0,-59737.0,31.0,-2.39282604159746
1.0,Tajikistan,9124.0,29091.0,-9.0,4.49999951669761
1.0,Thailand,4314.0,23003.0,-6.0,-6.08722028505679
1.0,Timor-Leste,3148.0,24884.0,31.0,-8.70254848621823
1.0,Togo,8154.0,2730.0,46.0,1.75280074920752
1.0,Trinidad and Tobago,2398.0,-6484.0,0.0,-7.83187649658342
1.0,Tunisia,1876.0,14435.0,10.0,-8.60031028272616
1.0,Turkey,-11914.0,-29801.0,20.0,1.7566507625293
1.0,Turks and Caicos Islands,-879.0,-20964.0,-106.0,-26.8000042915066
1.0,Uganda,6494.0,21368.0,8.0,2.85758127391374
1.0,Ukraine,16648.0,160906.0,-12.0,-4.02031771396206
1.0,United Kingdom,-3234.0,-27993.0,-1.0,-9.79024036173693
1.0,United States,-3934.0,-16948.0,8.0,-3.48614040819797
1.0,Uruguay,-2676.0,-11680.0,-4.0,-5.85872124345026
1.0,Uzbekistan,3270.0,17540.0,-12.0,1.64779710168759
1.0,Vanuatu,-4920.0,-12248.0,24.0,-9.23532846095011
